trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.2, 'e': 0.1585001086779083}",25,2,36.55053185262869,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.2, 'e': 0.15818342524954201}",25,17,13.862676297617515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.2, 'e': 0.1578673745550876}",25,17,14.872045106346114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.2, 'e': 0.15755195533034191}",20,0,18.194798526893415,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
925,False,"{'a': 0.2, 'e': 0.1572371663136276}",30,19,-18.822544139827347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
926,False,"{'a': 0.2, 'e': 0.1569230062457882}",25,11,14.576282063906616,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.2, 'e': 0.156609473870183}",25,16,-25.118641700945936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
928,False,"{'a': 0.2, 'e': 0.15629656793268212}",30,16,-17.86556272734467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
929,False,"{'a': 0.2, 'e': 0.15598428718166135}",25,13,12.823688185187057,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.2, 'e': 0.1556726303679973}",25,17,16.963173260485714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.2, 'e': 0.15536159624506227}",30,10,-8.879996952038478,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
932,False,"{'a': 0.2, 'e': 0.15505118356871936}",20,6,25.485727099623293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.2, 'e': 0.1547413910973175}",30,14,31.078110864262403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.2, 'e': 0.15443221759168632}",25,14,-31.198800004532966,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
935,False,"{'a': 0.2, 'e': 0.1541236618151314}",25,11,27.67720453514377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.2, 'e': 0.15381572253342926}",30,15,10.227767605912986,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
937,False,"{'a': 0.2, 'e': 0.15350839851482234}",25,0,19.391901815519084,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
938,False,"{'a': 0.2, 'e': 0.15320168853001417}",25,8,22.178877714250177,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.2, 'e': 0.15289559135216438}",20,11,1.2373151813007746,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.2, 'e': 0.15259010575688386}",30,17,3.233829980532087,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
941,False,"{'a': 0.2, 'e': 0.1522852305222298}",30,16,-9.544214706272797,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
942,False,"{'a': 0.2, 'e': 0.1519809644287009}",30,8,8.383008545296436,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
943,False,"{'a': 0.2, 'e': 0.15167730625923234}",20,14,13.496856601362575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.2, 'e': 0.1513742547991911}",20,6,26.74867607738922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.2, 'e': 0.15107180883637084}",20,13,12.698659930836502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.2, 'e': 0.15076996716098734}",20,10,7.69318432375924,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.2, 'e': 0.15046872856567356}",25,7,24.77492010494743,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.2, 'e': 0.15016809184547464}",25,18,13.708487749914562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.2, 'e': 0.14986805579784332}",30,23,14.481556947565828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.2, 'e': 0.14956861922263504}",20,0,18.40518450625742,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
951,False,"{'a': 0.2, 'e': 0.14926978092210305}",25,8,24.264162595326503,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.2, 'e': 0.1489715397008938}",20,12,0.6559555981272032,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.2, 'e': 0.14867389436604195}",20,14,10.544576730837251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.2, 'e': 0.14837684372696583}",30,16,-30.742383697282264,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
955,False,"{'a': 0.2, 'e': 0.14808038659546244}",30,12,17.93772794243606,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.2, 'e': 0.14778452178570287}",25,14,19.060634417329837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.2, 'e': 0.14748924811422748}",20,3,-22.74708180372109,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
958,False,"{'a': 0.2, 'e': 0.14719456439994122}",35,19,31.535771640024944,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.2, 'e': 0.1469004694641088}",20,13,9.722421924201042,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.2, 'e': 0.14660696213035015}",20,9,7.878995382554502,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.2, 'e': 0.14631404122463545}",20,6,23.28455648102984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.2, 'e': 0.14602170557528074}",20,11,14.492324866550955,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.2, 'e': 0.14572995401294303}",25,14,-5.985127490603721,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
964,False,"{'a': 0.2, 'e': 0.1454387853706157}",25,1,-12.876534228252119,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
965,False,"{'a': 0.2, 'e': 0.14514819848362373}",25,12,22.751510266037968,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.2, 'e': 0.14485819218961926}",20,9,9.99717947110129,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.2, 'e': 0.14456876532857668}",30,8,28.415065238887863,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.2, 'e': 0.14427991674278817}",30,9,37.34247966720727,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.2, 'e': 0.143991645276859}",20,10,-6.1439177380469205,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
970,False,"{'a': 0.2, 'e': 0.14370394977770293}",25,0,-5.184432263499587,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
971,False,"{'a': 0.2, 'e': 0.14341682909453757}",25,7,18.742469831292162,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
972,False,"{'a': 0.2, 'e': 0.14313028207887982}",20,10,18.3799738388857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.2, 'e': 0.14284430758454122}",20,0,13.047895705179004,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
974,False,"{'a': 0.2, 'e': 0.14255890446762343}",20,6,26.01061052225735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.2, 'e': 0.1422740715865136}",20,6,24.00081059042598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.2, 'e': 0.14198980780187978}",25,14,3.338495779090663,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.2, 'e': 0.1417061119766665}",20,14,-1.0751463241228787,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.2, 'e': 0.14142298297609007}",25,16,14.664523736575921,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.2, 'e': 0.1411404196676341}",20,0,2.3925052172520873,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
980,False,"{'a': 0.2, 'e': 0.140858420921045}",25,8,32.794017992569245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.2, 'e': 0.1405769856083274}",20,13,13.31211277256214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.2, 'e': 0.14029611260373964}",20,8,10.469635822926163,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
983,False,"{'a': 0.2, 'e': 0.1400158007837894}",20,0,30.963757177273543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.2, 'e': 0.13973604902722894}",20,6,21.728804147113944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.2, 'e': 0.13945685621505094}",20,3,-15.430442100546339,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
986,False,"{'a': 0.2, 'e': 0.13917822123048373}",20,12,16.44706798382255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.2, 'e': 0.138900142958987}",20,10,-6.331612441414741,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
988,False,"{'a': 0.2, 'e': 0.13862262028824732}",25,16,18.45438828977783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.2, 'e': 0.13834565210817362}",20,4,25.380579002604712,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.2, 'e': 0.13806923731089282}",20,0,18.538780832360214,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
991,False,"{'a': 0.2, 'e': 0.13779337479074535}",30,15,10.735773773940576,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
992,False,"{'a': 0.2, 'e': 0.13751806344428075}",20,6,17.963158280344814,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
993,False,"{'a': 0.2, 'e': 0.13724330217025332}",20,12,15.59992986070449,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.2, 'e': 0.13696908986961753}",25,13,21.497597031850727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.2, 'e': 0.13669542544552385}",20,9,7.979778459437386,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.2, 'e': 0.13642230780331424}",20,9,-23.461278679572093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
997,False,"{'a': 0.2, 'e': 0.1361497358505177}",20,14,-30.849180909406513,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
998,False,"{'a': 0.2, 'e': 0.13587770849684613}",25,13,22.926341268020245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.2, 'e': 0.1356062246541897}",30,21,6.175093819699675,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.2, 'e': 0.1353352832366127}",20,8,22.298606477597893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.2, 'e': 0.13506488316034906}",25,18,14.524561010538415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.2, 'e': 0.1347950233437982}",25,13,21.28006990488389,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.2, 'e': 0.1345257027075204}",20,0,20.803509092301525,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1004,False,"{'a': 0.2, 'e': 0.13425692017423285}",20,16,9.385730773277075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.2, 'e': 0.13398867466880493}",30,2,-12.027085294649869,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
1006,False,"{'a': 0.2, 'e': 0.1337209651182544}",25,0,19.676979046450665,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1007,False,"{'a': 0.2, 'e': 0.1334537904517426}",20,0,6.489638640747528,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.2, 'e': 0.1331871496005706}",25,12,24.72882059328465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.2, 'e': 0.13292104149817452}",20,14,9.097376680086695,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.2, 'e': 0.13265546508012172}",25,20,8.73125849348511,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.2, 'e': 0.13239041928410605}",20,12,2.851043177387031,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.2, 'e': 0.1321259030499441}",20,13,11.227500541922419,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.2, 'e': 0.13186191531957048}",20,16,7.3573985961939155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.2, 'e': 0.131598455037034}",20,14,0.6158411364772349,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.2, 'e': 0.13133552114849303}",20,0,28.42436804199684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1016,False,"{'a': 0.2, 'e': 0.13107311260221188}",20,3,29.837820595726942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.2, 'e': 0.13081122834855582}",20,2,18.974848533940467,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.2, 'e': 0.13054986733998764}",30,7,29.493853637397244,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.2, 'e': 0.13028902853106283}",35,11,16.146960708806404,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1020,False,"{'a': 0.2, 'e': 0.1300287108784259}",30,19,17.709783525188296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.2, 'e': 0.1297689133408058}",20,7,24.852193022572074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.2, 'e': 0.12950963487901218}",20,16,6.081013662490623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.2, 'e': 0.12925087445593067}",30,16,15.813086173916078,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1024,False,"{'a': 0.2, 'e': 0.1289926310365194}",20,10,21.299250994362147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.2, 'e': 0.12873490358780423}",20,16,7.745630466280492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.2, 'e': 0.12847769107887502}",20,8,2.4873223132427693,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1027,False,"{'a': 0.2, 'e': 0.1282209924808815}",20,5,15.399818237495666,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.2, 'e': 0.1279648067670288}",25,11,24.63178925367835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.2, 'e': 0.12770913291257383}",20,8,23.29729864364496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.2, 'e': 0.12745396989482075}",30,23,11.186995756786033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.2, 'e': 0.1271993166931172}",20,3,17.245310959287384,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.2, 'e': 0.12694517228885002}",30,22,-25.384633247798128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1033,False,"{'a': 0.2, 'e': 0.1266915356654413}",20,10,21.20438578407773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.2, 'e': 0.1264384058083441}",25,0,38.83655804003242,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1035,False,"{'a': 0.2, 'e': 0.12618578170503877}",30,18,20.708018779506578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.2, 'e': 0.12593366234502845}",25,15,19.380601546208375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.2, 'e': 0.1256820467198355}",20,0,20.46655289649719,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.2, 'e': 0.12543093382299692}",35,23,-0.6934804638127541,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1039,False,"{'a': 0.2, 'e': 0.12518032265006093}",30,13,-16.203541700245566,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1040,False,"{'a': 0.2, 'e': 0.12493021219858241}",25,8,4.873298288343097,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1041,False,"{'a': 0.2, 'e': 0.12468060146811931}",25,14,20.433546782752014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.2, 'e': 0.12443148946022826}",20,3,-21.160096054755602,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1043,False,"{'a': 0.2, 'e': 0.12418287517846102}",35,17,23.941167275019776,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.2, 'e': 0.12393475762836002}",25,9,30.501228604834285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.2, 'e': 0.12368713581745483}",20,13,11.272512636623949,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.2, 'e': 0.12344000875525778}",20,11,17.982513233792005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.2, 'e': 0.12319337545326038}",20,13,13.264274160380117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.2, 'e': 0.122947234924929}",20,11,11.858261945035965,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.2, 'e': 0.1227015861857013}",20,11,18.32270687904268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.2, 'e': 0.1224564282529819}",20,8,-31.78545732325115,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1051,False,"{'a': 0.2, 'e': 0.12221176014613884}",20,14,-1.4894294579615788,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.2, 'e': 0.12196758088649925}",20,0,-36.246644890706044,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1053,False,"{'a': 0.2, 'e': 0.12172388949734589}",25,12,2.29944522948044,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1054,False,"{'a': 0.2, 'e': 0.12148068500391276}",20,12,14.76729289660088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.2, 'e': 0.12123796643338168}",35,9,37.34096513525149,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.2, 'e': 0.12099573281487792}",25,14,22.39714491071261,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.2, 'e': 0.12075398317946681}",25,16,-24.424610073492207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1058,False,"{'a': 0.2, 'e': 0.12051271656014938}",20,12,16.726450250193245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.2, 'e': 0.12027193199185891}",20,8,21.763027910208123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.2, 'e': 0.12003162851145673}",20,0,-4.481019126127562,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1061,False,"{'a': 0.2, 'e': 0.11979180515772868}",25,14,18.549982062312374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.2, 'e': 0.11955246097138093}",25,6,-11.363950968535107,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
1063,False,"{'a': 0.2, 'e': 0.11931359499503652}",25,12,16.019070071076545,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.2, 'e': 0.11907520627323114}",25,17,15.207876275135902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.2, 'e': 0.11883729385240965}",20,13,11.401120016585631,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.2, 'e': 0.11859985678092198}",30,16,25.468962198273505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.2, 'e': 0.11836289410901962}",20,11,16.745170484883445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.2, 'e': 0.11812640488885146}",20,6,23.700983574445385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.2, 'e': 0.1178903881744604}",35,19,25.307762711064214,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.2, 'e': 0.11765484302177918}",20,4,24.546303660596454,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.2, 'e': 0.11741976848862698}",30,17,20.377539787331525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.2, 'e': 0.11718516363470523}",25,8,19.11064845920406,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.2, 'e': 0.11695102752159432}",20,6,21.501578290317944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.2, 'e': 0.11671735921274938}",25,13,-19.407530728894013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1075,False,"{'a': 0.2, 'e': 0.11648415777349697}",25,13,21.623268818100716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.2, 'e': 0.11625142227103091}",20,12,15.896429379942681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.2, 'e': 0.116019151774409}",20,0,-20.84152870322227,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1078,False,"{'a': 0.2, 'e': 0.1157873453545488}",30,17,23.521991132301828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.2, 'e': 0.11555600208422448}",25,7,-22.114865464592217,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1080,False,"{'a': 0.2, 'e': 0.11532512103806251}",20,13,-7.89383753765041,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.2, 'e': 0.11509470129253851}",20,9,21.69345066564599,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.2, 'e': 0.11486474192597308}",20,7,25.369464554200665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.2, 'e': 0.11463524201852858}",20,10,17.951327426999896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.2, 'e': 0.11440620065220493}",20,9,14.055608309103418,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1085,False,"{'a': 0.2, 'e': 0.1141776169108365}",20,8,9.853318209456605,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.2, 'e': 0.11394948988008788}",30,10,31.876444295478233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.2, 'e': 0.11372181864745078}",30,11,21.275351440194342,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.2, 'e': 0.11349460230223983}",20,3,24.86768948305767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.2, 'e': 0.11326783993558948}",20,2,-51.348225894255904,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1090,False,"{'a': 0.2, 'e': 0.11304153064044985}",20,10,15.114284394564475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.2, 'e': 0.11281567351158354}",25,3,34.10880391871839,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.2, 'e': 0.11259026764556165}",25,13,20.21137472284806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.2, 'e': 0.11236531214076052}",25,11,16.26961932806497,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.2, 'e': 0.11214080609735771}",20,12,12.722697048859272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.2, 'e': 0.11191674861732888}",35,18,-19.076011960620296,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1096,False,"{'a': 0.2, 'e': 0.11169313880444368}",25,3,30.463633162115705,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.2, 'e': 0.11146997576426268}",20,12,6.494098075685123,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.2, 'e': 0.1112472586041333}",35,13,16.80269443004125,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.2, 'e': 0.11102498643318673}",20,8,21.984044452457493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.2, 'e': 0.11080315836233387}",25,0,34.927832318018794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.2, 'e': 0.11058177350426224}",20,12,16.555667613016134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.2, 'e': 0.11036083097343202}",20,0,31.835994386604483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.2, 'e': 0.1101403298860729}",30,24,11.131535241922327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.2, 'e': 0.10992026936018012}",20,6,27.136869820301683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
